frame,node_id,x,y,z
1,23,0.480361670255661,0.609413206577301,0.1737365871667862
1,24,0.5059859156608582,0.6134368777275085,-0.17369219660758972
1,25,0.4036922752857208,0.7223036289215088,0.4490462839603424
1,26,0.6148505210876465,0.740027666091919,-0.2406017780303955
1,27,0.27542269229888916,0.8190358281135559,0.73533695936203
1,28,0.6670214533805847,0.8912344574928284,-0.17759224772453308
2,23,0.48110729455947876,0.6102077960968018,0.1743973195552826
2,24,0.5044653415679932,0.6139526963233948,-0.17434994876384735
2,25,0.4035773277282715,0.7228490710258484,0.44818538427352905
2,26,0.6147752404212952,0.7395873069763184,-0.21451522409915924
2,27,0.273762971162796,0.8187544941902161,0.7286286354064941
2,28,0.6666108965873718,0.8906824588775635,-0.14496392011642456
3,23,0.48046496510505676,0.6109460592269897,0.17378944158554077
3,24,0.5045021772384644,0.6145771741867065,-0.173809215426445
3,25,0.40363118052482605,0.7232155799865723,0.4450760781764984
3,26,0.6141836643218994,0.7393969297409058,-0.17653442919254303
3,27,0.27340614795684814,0.8185345530509949,0.7240767478942871
3,28,0.6664973497390747,0.8904099464416504,-0.07812068611383438
4,23,0.4809151589870453,0.6113337278366089,0.1740819364786148
4,24,0.5037174820899963,0.6148331761360168,-0.17410413920879364
4,25,0.4042541980743408,0.7237167954444885,0.43987545371055603
4,26,0.6138017177581787,0.7392463684082031,-0.18643012642860413
4,27,0.27304646372795105,0.8183245062828064,0.7195900678634644
4,28,0.6664409637451172,0.8903947472572327,-0.10660702735185623
5,23,0.48122745752334595,0.6115795969963074,0.17433041334152222
5,24,0.5031808018684387,0.6149713397026062,-0.17434872686862946
5,25,0.40455707907676697,0.7241066098213196,0.4381202161312103
5,26,0.6137354373931885,0.7392048239707947,-0.19429652392864227
5,27,0.2728605568408966,0.8181024789810181,0.7169516086578369
5,28,0.6664125919342041,0.890407383441925,-0.11926570534706116
6,23,0.48139965534210205,0.611785888671875,0.17457905411720276
6,24,0.502665638923645,0.6151816844940186,-0.17463715374469757
6,25,0.404898077249527,0.7241750955581665,0.44046109914779663
6,26,0.6137654781341553,0.73915034532547,-0.20108509063720703
6,27,0.2729285657405853,0.8176226615905762,0.7201330661773682
6,28,0.6663387417793274,0.890408992767334,-0.12758302688598633
7,23,0.4814949333667755,0.611923336982727,0.17663760483264923
7,24,0.5021933913230896,0.6153302192687988,-0.17674285173416138
7,25,0.40546494722366333,0.7240889072418213,0.44980260729789734
7,26,0.6140695810317993,0.7391701340675354,-0.22036105394363403
7,27,0.2729857563972473,0.8172666430473328,0.7424615621566772
7,28,0.6662839651107788,0.8904070258140564,-0.1484064906835556
8,23,0.4818611145019531,0.6117361187934875,0.17886416614055634
8,24,0.5013692378997803,0.6151949763298035,-0.17898620665073395
8,25,0.4067004323005676,0.7237801551818848,0.4514442980289459
8,26,0.614259660243988,0.7391555309295654,-0.2374240905046463
8,27,0.27310705184936523,0.8169017434120178,0.7502018213272095
8,28,0.6662606000900269,0.8904019594192505,-0.16940408945083618
9,23,0.48230665922164917,0.6114274263381958,0.18041174113750458
9,24,0.500837504863739,0.6149001121520996,-0.18054188787937164
9,25,0.4081554710865021,0.7235276103019714,0.45346200466156006
9,26,0.6144537925720215,0.7392309308052063,-0.24095556139945984
9,27,0.2732216417789459,0.8166423439979553,0.7543820142745972
9,28,0.6662514805793762,0.8904073238372803,-0.1736765205860138
10,23,0.4825543165206909,0.6109699010848999,0.181547611951828
10,24,0.5006462931632996,0.6144132018089294,-0.1816825270652771
10,25,0.40929731726646423,0.7231383323669434,0.45380860567092896
10,26,0.6145834922790527,0.7392947673797607,-0.24389638006687164
10,27,0.27329105138778687,0.8164092898368835,0.7553795576095581
10,28,0.6662566065788269,0.8904207944869995,-0.17777778208255768
11,23,0.4826159179210663,0.6106016039848328,0.18223585188388824
11,24,0.5006916522979736,0.6139759421348572,-0.182375967502594
11,25,0.4106152057647705,0.7226405143737793,0.4558825194835663
11,26,0.6147002577781677,0.7395378351211548,-0.23690573871135712
11,27,0.2733459770679474,0.8163221478462219,0.7513105869293213
11,28,0.6662615537643433,0.8904451727867126,-0.17160820960998535
12,23,0.48267272114753723,0.6103844046592712,0.18287889659404755
12,24,0.5006460547447205,0.6136879920959473,-0.18301908671855927
12,25,0.4115833640098572,0.7225189208984375,0.4581657946109772
12,26,0.614791214466095,0.7396600246429443,-0.23167453706264496
12,27,0.2734881639480591,0.8162941932678223,0.7531731724739075
12,28,0.666259229183197,0.8904522657394409,-0.1625652313232422
13,23,0.48271703720092773,0.6101235747337341,0.18306705355644226
13,24,0.5006429553031921,0.6136160492897034,-0.18320290744304657
13,25,0.4122881293296814,0.7223717570304871,0.4570128917694092
13,26,0.6148527264595032,0.7397435903549194,-0.22680248320102692
13,27,0.2736322283744812,0.8162926435470581,0.7498419880867004
13,28,0.6662302613258362,0.8905349373817444,-0.15410608053207397
14,23,0.48273971676826477,0.6100407838821411,0.1831141859292984
14,24,0.5006534457206726,0.6136223077774048,-0.18324807286262512
14,25,0.41260939836502075,0.7223386764526367,0.4582343101501465
14,26,0.6149175763130188,0.7397603392601013,-0.2249639928340912
14,27,0.27369335293769836,0.816302478313446,0.7484294176101685
14,28,0.6661016941070557,0.8906574249267578,-0.15494626760482788
15,23,0.4824955463409424,0.6097479462623596,0.18318310379981995
15,24,0.5006694197654724,0.6134092211723328,-0.1833135336637497
15,25,0.4126059114933014,0.722262978553772,0.4575583040714264
15,26,0.6149662137031555,0.7397584915161133,-0.22363580763339996
15,27,0.27371203899383545,0.8163294196128845,0.7477127909660339
15,28,0.666002631187439,0.8907575607299805,-0.15147101879119873
16,23,0.48251873254776,0.6094401478767395,0.18226248025894165
16,24,0.5006813406944275,0.613213837146759,-0.18236969411373138
16,25,0.41254523396492004,0.7222210764884949,0.4508041739463806
16,26,0.614928126335144,0.7397559285163879,-0.2055407613515854
16,27,0.2737347483634949,0.8163512349128723,0.7349283695220947
16,28,0.6659741401672363,0.8907846212387085,-0.12525208294391632
17,23,0.4824291169643402,0.6091027855873108,0.18233586847782135
17,24,0.5008425116539001,0.6128940582275391,-0.18243329226970673
17,25,0.41252636909484863,0.7215831875801086,0.4508762061595917
17,26,0.6148545742034912,0.7396283149719238,-0.2065105438232422
17,27,0.2737632691860199,0.8163679242134094,0.7239816188812256
17,28,0.6659101247787476,0.8908138871192932,-0.12786054611206055
18,23,0.482679158449173,0.6086384654045105,0.18255655467510223
18,24,0.4999953806400299,0.612257719039917,-0.18264588713645935
18,25,0.4128856956958771,0.7214625477790833,0.4449954628944397
18,26,0.6148128509521484,0.7387405633926392,-0.2218388170003891
18,27,0.273809552192688,0.8165057897567749,0.6975849866867065
18,28,0.66590416431427,0.8908177614212036,-0.16349880397319794
19,23,0.48424872756004333,0.6091538071632385,0.1841823309659958
19,24,0.49843570590019226,0.6122688055038452,-0.18426664173603058
19,25,0.4125205874443054,0.7224156260490417,0.44502827525138855
19,26,0.6150044202804565,0.7372848391532898,-0.28832656145095825
19,27,0.2740183174610138,0.8169410824775696,0.7309561967849731
19,28,0.6658152937889099,0.8906697034835815,-0.22810474038124084
20,23,0.48614755272865295,0.6094361543655396,0.19000957906246185
20,24,0.49600091576576233,0.612280011177063,-0.19015270471572876
20,25,0.4138898551464081,0.7231009006500244,0.45076873898506165
20,26,0.6169226765632629,0.7364913821220398,-0.29532283544540405
20,27,0.2740887403488159,0.8170925974845886,0.7334851622581482
20,28,0.6658769249916077,0.8906418681144714,-0.2410830408334732
21,23,0.48650985956192017,0.6102573871612549,0.1947135031223297
21,24,0.49521443247795105,0.61260986328125,-0.1948862075805664
21,25,0.41488945484161377,0.7247129082679749,0.45295414328575134
21,26,0.6198358535766602,0.7349032163619995,-0.31834885478019714
21,27,0.27416181564331055,0.8174370527267456,0.7434237003326416
21,28,0.6658757328987122,0.8904388546943665,-0.2619533836841583
22,23,0.4864337146282196,0.6121242046356201,0.1974496841430664
22,24,0.4950624108314514,0.6141078472137451,-0.19767805933952332
22,25,0.41701018810272217,0.7275322079658508,0.4548291563987732
22,26,0.6241350769996643,0.7330529689788818,-0.3091835379600525
22,27,0.27419203519821167,0.8182768821716309,0.718981921672821
22,28,0.6659099459648132,0.8901913166046143,-0.26240938901901245
23,23,0.4852750599384308,0.6151980757713318,0.19631034135818481
23,24,0.4950999319553375,0.6168357729911804,-0.1965130716562271
23,25,0.4204338788986206,0.7324259281158447,0.4301507771015167
23,26,0.6284709572792053,0.7308467626571655,-0.2929450273513794
23,27,0.27393221855163574,0.8194360733032227,0.6545466780662537
23,28,0.6662964820861816,0.8900838494300842,-0.2415294498205185
24,23,0.48496025800704956,0.6189225912094116,0.1959155648946762
24,24,0.49517419934272766,0.6204026341438293,-0.1960996836423874
24,25,0.4229176342487335,0.7393024563789368,0.41059836745262146
24,26,0.6349249482154846,0.7297518849372864,-0.2920139729976654
24,27,0.27158498764038086,0.8206189870834351,0.6358156204223633
24,28,0.6669583916664124,0.8901012539863586,-0.2326211780309677
25,23,0.4847941994667053,0.626555860042572,0.1966162770986557
25,24,0.496719092130661,0.62752765417099,-0.1968236118555069
25,25,0.4247056841850281,0.7493078708648682,0.40484607219696045
25,26,0.6433475017547607,0.7288186550140381,-0.29065385460853577
25,27,0.2699528932571411,0.8223367929458618,0.6278631687164307
25,28,0.6680514812469482,0.8904430270195007,-0.20161879062652588
26,23,0.4869464337825775,0.6316131353378296,0.19692306220531464
26,24,0.49713242053985596,0.6329715251922607,-0.19713662564754486
26,25,0.4271422028541565,0.7583338618278503,0.380331426858902
26,26,0.6489880681037903,0.7284570336341858,-0.2867107689380646
26,27,0.26960617303848267,0.8232964277267456,0.598457396030426
26,28,0.6689663529396057,0.8904718160629272,-0.1884174793958664
27,23,0.48958054184913635,0.6377695202827454,0.19660145044326782
27,24,0.49722668528556824,0.6395612955093384,-0.19680744409561157
27,25,0.4273456633090973,0.7680166363716125,0.3798491656780243
27,26,0.6563853621482849,0.7270990014076233,-0.2838985025882721
27,27,0.26970016956329346,0.8245014548301697,0.6190511584281921
27,28,0.6697781682014465,0.8905411958694458,-0.17381539940834045
28,23,0.4917210042476654,0.6426337361335754,0.1968783289194107
28,24,0.49739041924476624,0.6451072692871094,-0.19707359373569489
28,25,0.43051114678382874,0.7760369777679443,0.37567731738090515
28,26,0.6632437109947205,0.7268393039703369,-0.28861698508262634
28,27,0.2694454491138458,0.8250560164451599,0.5900677442550659
28,28,0.6704312562942505,0.891623854637146,-0.19271668791770935
29,23,0.4944603443145752,0.6505342721939087,0.197062149643898
29,24,0.4974154233932495,0.6521362066268921,-0.19723479449748993
29,25,0.4375742971897125,0.7829428315162659,0.36018088459968567
29,26,0.6682873368263245,0.7266430258750916,-0.2984294295310974
29,27,0.2695353329181671,0.8253145813941956,0.5633515119552612
29,28,0.6707290410995483,0.8929561376571655,-0.21071207523345947
30,23,0.4945717751979828,0.6588109731674194,0.1969349980354309
30,24,0.4988844692707062,0.6584354043006897,-0.1971055567264557
30,25,0.4410253167152405,0.7894601225852966,0.32900890707969666
30,26,0.6736677885055542,0.7267770171165466,-0.29771876335144043
30,27,0.269255131483078,0.8252438306808472,0.5320988297462463
30,28,0.6718190312385559,0.8935487866401672,-0.1623195856809616
31,23,0.4983617961406708,0.6646665334701538,0.1959730088710785
31,24,0.4993753731250763,0.6646422743797302,-0.19610871374607086
31,25,0.4443596601486206,0.7964884638786316,0.32636380195617676
31,26,0.6771017909049988,0.7269375324249268,-0.3004409074783325
31,27,0.27167075872421265,0.8250126242637634,0.5429930090904236
31,28,0.6734282374382019,0.8933385014533997,-0.16804829239845276
32,23,0.5021275877952576,0.6710254549980164,0.19477619230747223
32,24,0.5005262494087219,0.6713113784790039,-0.19492550194263458
32,25,0.4487004578113556,0.8034482598304749,0.34668204188346863
32,26,0.6818846464157104,0.7270408868789673,-0.3285689353942871
32,27,0.27347230911254883,0.8249471187591553,0.5542478561401367
32,28,0.6739150881767273,0.892707884311676,-0.19864417612552643
33,23,0.503777801990509,0.6776354908943176,0.19250153005123138
33,24,0.5025200247764587,0.6778856515884399,-0.19265803694725037
33,25,0.44942212104797363,0.8112711310386658,0.32254552841186523
33,26,0.688048779964447,0.7271316647529602,-0.32188525795936584
33,27,0.27415668964385986,0.8248215913772583,0.5286585092544556
