frame,node_id,x,y,z
1,23,0.5273671746253967,0.5071613788604736,0.10714022815227509
1,24,0.5333455801010132,0.5072411894798279,-0.10718679428100586
1,25,0.5376408696174622,0.6847158074378967,0.12127777189016342
1,26,0.5391184687614441,0.6916628479957581,-0.08142752945423126
1,27,0.5325382947921753,0.8485022783279419,0.18981298804283142
1,28,0.5329262614250183,0.8706289529800415,-0.03865179419517517
2,23,0.5265439748764038,0.5060068964958191,0.10728690773248672
2,24,0.5327636003494263,0.5067132115364075,-0.10733182728290558
2,25,0.5380195379257202,0.684146523475647,0.12287122011184692
2,26,0.5396578907966614,0.6916765570640564,-0.07799215614795685
2,27,0.5325459241867065,0.8488216996192932,0.19346138834953308
2,28,0.5327742695808411,0.8708363175392151,-0.03791450709104538
3,23,0.5260912179946899,0.5057063698768616,0.10692101716995239
3,24,0.5329843759536743,0.5062178373336792,-0.10698163509368896
3,25,0.5380848050117493,0.6841432452201843,0.1232018917798996
3,26,0.540273904800415,0.6917867064476013,-0.077867791056633
3,27,0.5325259566307068,0.8495336771011353,0.1936083734035492
3,28,0.5327534079551697,0.8712600469589233,-0.037738628685474396
4,23,0.52558434009552,0.5069932341575623,0.1070772185921669
4,24,0.5322021245956421,0.5071097612380981,-0.10712723433971405
4,25,0.5383071303367615,0.6834753155708313,0.12401235103607178
4,26,0.5410892963409424,0.6910790801048279,-0.07921623438596725
4,27,0.5325970649719238,0.8497346639633179,0.19413083791732788
4,28,0.532867431640625,0.8716707825660706,-0.03940299153327942
5,23,0.5252213478088379,0.507950484752655,0.10717712342739105
5,24,0.5282419323921204,0.5082923173904419,-0.10722088813781738
5,25,0.544289231300354,0.6827389001846313,0.11650216579437256
5,26,0.5453566312789917,0.6898317337036133,-0.09022553265094757
5,27,0.5329594612121582,0.8500151634216309,0.17331507802009583
5,28,0.5328727960586548,0.871688187122345,-0.058156050741672516
6,23,0.5237258672714233,0.5103465914726257,0.106938436627388
6,24,0.521854043006897,0.5100798010826111,-0.10696222633123398
6,25,0.5501883029937744,0.682860791683197,0.11048612743616104
6,26,0.5510374903678894,0.6899656653404236,-0.10296372324228287
6,27,0.5332483649253845,0.8504307270050049,0.15682044625282288
6,28,0.5329415798187256,0.8717020750045776,-0.07305480539798737
7,23,0.5190237760543823,0.5191383957862854,0.10788653045892715
7,24,0.5161670446395874,0.5220673680305481,-0.1079157218337059
7,25,0.5545462369918823,0.6848393082618713,0.11152361333370209
7,26,0.5555278062820435,0.6921984553337097,-0.10345808416604996
7,27,0.5335983633995056,0.8508177995681763,0.16876712441444397
7,28,0.533178985118866,0.8728547096252441,-0.06616295874118805
8,23,0.51661217212677,0.5217023491859436,0.10804377496242523
8,24,0.5141210556030273,0.5250049233436584,-0.10806294530630112
8,25,0.5550943613052368,0.6858222484588623,0.11359935998916626
8,26,0.5566733479499817,0.6931053400039673,-0.1071164608001709
8,27,0.5337947010993958,0.8508058190345764,0.1635582000017166
8,28,0.5331929922103882,0.8733534216880798,-0.07027198374271393
9,23,0.5134933590888977,0.533201277256012,0.10924260318279266
9,24,0.5095188617706299,0.5380167365074158,-0.10924788564443588
9,25,0.5577207207679749,0.6886679530143738,0.122616246342659
